Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF ,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012
240810205060094,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102029,Nossa Senhora da Apresentação,1,0,356,1249,351,"1,85",137758,197222387,155195,195118152,7531,117060859,119946,132926513
240810205060095,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102029,Nossa Senhora da Apresentação,1,0,314,1103,351,"2,21",189366,290237011,19243,289033095,89756,173506333,133679,199737433
240810205060096,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102029,Nossa Senhora da Apresentação,1,0,404,1419,351,"2,17",165867,266380362,169217,266090847,82666,145681338,130228,167587066
240810205060097,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102029,Nossa Senhora da Apresentação,1,0,372,1332,358,2,131595,171727313,14613,16944828,69563,99724062,114393,112726538
240810205060098,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102029,Nossa Senhora da Apresentação,1,0,336,1255,374,"2,6",130309,131611783,149944,121968311,66408,84185148,114033,90260649
240810205060099,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102029,Nossa Senhora da Apresentação,1,0,375,1325,353,"2,59",80908,50080946,84988,49136396,44973,35158112,71931,36843794
240810205060100,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,249,861,346,"2,32",74851,40153851,79311,39004458,45056,25770033,67451,23468891
240810205060101,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,360,1222,339,"2,52",65229,25409004,73154,2269016,4121,2453453,67261,22518676
240810205060102,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,331,1301,393,"4,28",53166,18521913,63076,15713694,31424,14914302,56585,12614913
240810205060103,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,352,1243,353,3,65324,3580797,72082,34637479,37856,25363925,61307,26701579
240810205060104,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,61,241,395,"3,08",57926,3379202,61991,33640794,3426,20223341,51926,21487947
240810205060105,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,393,1402,357,"3,06",59994,37846631,65859,37683441,323,22698224,58936,25722591
240810205060106,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,289,1016,352,"3,01",83853,372045137,93928,407421746,46832,142469227,76723,210597042
240810205060107,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,208,719,346,"2,43",77759,53758172,84239,52774333,40659,31465973,70198,33596283
240810205060108,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,211,726,344,"2,3",106014,214284029,117731,224225466,54156,98733766,91035,13248637
240810205060109,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,276,953,345,"2,05",60108,14669869,63079,13516479,33811,13983245,52416,1192161
240810205060110,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,353,1262,358,"2,65",9572,63591584,99673,62273799,51259,43964925,81591,45234284
240810205060111,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,287,1006,351,"3,61",91191,71885527,99135,70266216,51279,46240267,81036,4896413
240810205060112,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,292,1019,349,"2,35",67617,30413178,75073,28160861,38901,21298837,66178,18175932
240810205060113,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,353,1194,338,"2,49",84177,79055031,95239,78908147,49237,45154258,78462,49031106
240810205060114,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,258,868,336,"2,07",69534,34882619,75062,33500647,4002,25483112,63869,25436914
240810205060115,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,229,770,336,"2,71",59465,23470091,65469,2190159,34404,17898138,55747,1710138
240810205060116,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,382,1347,353,"2,88",97705,74105629,103965,7234057,55411,47390444,82363,48243901
240810205060117,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,230,834,363,"3,2",7563,81909005,81666,83524395,44657,5331349,7022,65910042
240810205060118,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,301,1096,364,"2,89",74107,85518222,80819,87847842,43318,49312461,67746,60590697
240810205060119,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,376,1224,326,"2,51",73464,35746354,78251,34325855,42295,27688685,67256,27241249
240810205060120,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,266,943,355,"3,28",51181,15255068,59192,12890739,29759,12861782,51064,11186599
240810205060121,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,332,1133,341,"2,53",58265,41429318,76458,40451451,33294,24617276,66808,27012708
240810205060122,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,304,1122,369,"2,81",68428,33533059,74828,31874502,37345,23289955,65619,22367898
240810205060123,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,285,1010,354,"3,2",88014,100908905,96477,102452824,51972,55598885,79038,63173981
240810205060124,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,276,1020,37,"2,93",82165,6078532,90349,59440372,48184,36030715,73737,36296895
240810205060125,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,352,1371,389,"5,76",76419,50886535,8328,49737758,43119,3297322,67266,35198625
240810205060126,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,1,323,1208,374,"3,58",72012,43213148,75519,42667371,40398,27502689,59796,29111713
240810205060127,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,295,1091,37,"2,59",95644,100379718,102228,100559662,49839,51148371,814,5785964
240810205060128,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,279,983,352,"2,51",96804,75102817,10348,73367203,54743,48215139,85629,48972183
240810205060129,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,294,1008,343,"2,41",84529,80939126,94853,81032492,5148,47362112,79617,50852938
240810205060130,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,347,1255,362,"2,55",78052,44219102,84638,42370402,47102,30174546,71971,28204888
240810205060131,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,345,1206,35,"2,86",7993,51607286,8699,50019117,48069,37756515,72932,39154376
240810205060132,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,362,1280,354,"3,07",58633,23877212,68469,21139498,35233,19493621,60254,18259128
240810205060133,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,144,486,338,"2,73",72093,17772952,79247,18978929,39475,73585148,68139,107627835
240810205060134,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,325,1128,347,"2,06",97393,68003693,103779,65828074,55085,5142447,87915,53213205
240810205060135,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,230,806,35,"2,09",99349,76063589,107784,73417472,55008,84374978,93861,107561748
240810205060136,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,330,1102,334,"1,91",10561,80742148,112062,78437227,57302,61398042,94251,66171947
240810205060137,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,334,1085,325,"2,04",114575,90402528,120719,87825057,64478,66291976,98442,67778806
240810205060138,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,178,598,336,"2,27",74051,62521696,92825,60934633,55084,53779348,86068,57372924
240810205060139,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,321,1130,352,"3,02",178607,297961199,184945,296809099,8721,182047857,142787,218769201
240810205060140,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,379,1271,335,"2,54",73426,3860707,7951,3696392,41094,29086057,6794,29849555
240810205060141,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,420,1526,363,"2,49",72809,45084954,77417,44369152,3924,30147413,63849,33345444
240810205060142,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,211,759,36,"2,16",158076,254874362,16594,254502505,76465,14192885,12725,171643295
240810205060143,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,288,967,336,"2,79",78953,48692789,86788,46717529,46366,33651767,73671,33353146
240810205060144,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,236,881,373,"2,88",63501,18707766,66019,17783271,34418,16556812,56206,14787582
240810205060145,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,249,895,359,"2,5",69445,35333573,74214,34216046,39738,23736234,63923,2272044
240810205060146,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,1,248,821,331,"3,53",69339,4558587,73175,45299595,42606,28039423,63539,28515974
240810205060147,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,295,1126,382,"2,91",56986,16862565,60909,15629519,29663,15874112,51058,16400593
240810205060148,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,353,1139,323,"1,99",10774,139083115,11848,140226425,61412,85640344,97077,100777932
240810205060149,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,295,1024,347,"2,99",58158,52882441,70314,55398711,3459,28963006,60698,34990053
240810205060150,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,200,723,362,"2,64",61565,31644017,7373,2891109,36862,21293672,64113,19558837
240810205060151,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,355,1249,352,"2,53",66288,22942568,70667,21358749,37951,18921068,62705,15735396
240810205060152,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,383,1300,339,"2,6",63306,20624607,69473,18342715,37487,18732363,62228,15694985
240810205060153,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,177,660,373,"1,8",105735,83305766,116243,79345401,56719,57009218,97354,58296185
240810205060154,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,172,627,365,"2,8",107638,95912613,114282,94229501,57636,54376109,88029,56300619
240810205060155,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,315,1123,357,"2,75",11074,106767301,115891,105760698,56339,59392361,88621,64823772
240810205060156,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,213,723,339,"2,12",83384,45503863,87925,43981849,45192,32930798,71844,33204585
240810205060157,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,291,1088,374,"2,82",86711,461103,9558,42335638,47831,32024777,76768,29180116
240810205060158,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,304,1088,358,"2,77",108813,87560527,113285,86087986,60061,54997552,90525,55316532
240810205060159,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,310,1068,345,"3,02",93054,89163717,99816,88892527,52677,51713441,83466,56248719
240810205060160,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,328,1151,351,"2,99",90592,61619734,95544,60252298,51254,42906795,82121,43399458
240810205060161,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,188,661,352,"1,91",95425,65300312,106785,60917152,59565,49721693,91857,47007297
240810205060162,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,199,737,37,"2,9",7658,66378198,80632,66624501,39494,35170613,63896,41326281
240810205060163,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,321,1136,354,"2,47",68801,35571178,75634,33930271,40287,26267968,66838,25832828
240810205060164,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102035,Redinha,1,0,129,457,354,"2,97",41994,18232831,49247,17806121,22697,13662183,46028,16985798
240810205060165,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102035,Redinha,1,0,40,171,428,"4,41",42678,28766792,63226,29658566,23256,13697753,52819,15526543
240810205060166,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102035,Redinha,1,0,408,1589,389,"4,13",87834,167716968,109927,185672029,45095,78019882,90461,115526101
240810205060167,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102035,Redinha,1,0,396,1409,356,"3,45",103838,204871543,111436,211413141,55021,101080002,84225,130170411
240810205060168,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102035,Redinha,1,0,390,1281,328,"2,55",112921,112372821,116506,111762102,63347,70041202,92194,75348758
240810205060169,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102035,Redinha,1,0,316,1022,323,"2,45",107948,121312791,121828,119996911,62017,76447934,101648,85032445
240810205060170,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102031,Potengi,1,0,161,599,372,"2,64",156828,236170719,165028,234979168,79077,12755539,116389,144360193
